symbol,t0,t0_bar,t0_kaydi,i,tepki,tepki_ham,tepki_evren,d_prev,d_next,evren_payda,neden,fazla20,fazla20_neden,payda20_min,fazla60,fazla60_neden,payda60_min
FDX,2012-12-19,2012-12-19,0.0,2257.0,0.012569,0.009853,-0.002716,2012-12-18,2012-12-20,222.0,,0.028412,,222.0,0.037986,,222.0
FDX,2013-03-20,2013-03-20,0.0,2318.0,-0.094384,-0.093556,0.000828,2013-03-19,2013-03-21,225.0,,-0.047918,,223.0,-0.038105,,223.0
FDX,2013-06-03,2013-06-03,0.0,2369.0,0.024403,0.021175,-0.003228,2013-05-31,2013-06-04,224.0,,0.007668,,224.0,0.083692,,224.0
FDX,2013-06-19,2013-06-19,0.0,2381.0,0.001974,-0.037897,-0.039871,2013-06-18,2013-06-20,225.0,,0.062025,,224.0,0.030301,,224.0
FDX,2013-09-18,2013-09-18,0.0,2444.0,0.043018,0.055566,0.012547,2013-09-17,2013-09-19,225.0,,0.051854,,225.0,0.135854,,225.0
FDX,2013-12-18,2013-12-18,0.0,2508.0,-0.0092,0.004314,0.013514,2013-12-17,2013-12-19,226.0,,-0.028284,,226.0,-0.082262,,226.0
FDX,2014-03-19,2014-03-19,0.0,2569.0,-0.01412,-0.014938,-0.000818,2014-03-18,2014-03-20,226.0,,-0.009496,,226.0,-0.007558,,226.0
FDX,2014-06-18,2014-06-18,0.0,2632.0,0.04102,0.051956,0.010937,2014-06-17,2014-06-19,227.0,,0.032905,,227.0,0.018401,,227.0
FDX,2014-09-17,2014-09-17,0.0,2695.0,0.021021,0.027609,0.006588,2014-09-16,2014-09-18,229.0,,0.046969,,229.0,0.08459,,229.0
FDX,2014-12-17,2014-12-17,0.0,2759.0,-0.045211,0.000689,0.0459,2014-12-16,2014-12-18,229.0,,0.024909,,229.0,-0.023001,,229.0
FDX,2015-03-18,2015-03-18,0.0,2820.0,-0.019179,-0.010586,0.008593,2015-03-17,2015-03-19,230.0,,-0.036048,,230.0,0.053294,,230.0
FDX,2015-06-01,2015-06-01,0.0,2871.0,0.012781,0.014433,0.001651,2015-05-29,2015-06-02,231.0,,-0.001186,,231.0,-0.061064,,231.0
FDX,2015-09-16,2015-09-16,0.0,2946.0,-0.040216,-0.029286,0.010931,2015-09-15,2015-09-17,234.0,,0.006698,,234.0,-0.020094,,234.0
FDX,2015-12-16,2015-12-16,0.0,3010.0,0.048573,0.049416,0.000843,2015-12-15,2015-12-17,235.0,,-0.08417,,235.0,-0.072172,,235.0
FDX,2016-03-16,2016-03-16,0.0,3071.0,0.108625,0.1277,0.019074,2016-03-15,2016-03-17,235.0,,0.005742,,235.0,-0.048456,,235.0
FDX,2016-06-21,2016-06-21,0.0,3138.0,-0.048185,-0.048398,-0.000213,2016-06-20,2016-06-22,235.0,,-0.021341,,235.0,-0.009535,,235.0
FDX,2016-09-20,2016-09-20,0.0,3201.0,0.064674,0.078135,0.01346,2016-09-19,2016-09-21,235.0,,-0.007999,,235.0,0.08404,,235.0
FDX,2016-12-20,2016-12-20,0.0,3265.0,-0.029026,-0.027831,0.001195,2016-12-19,2016-12-21,235.0,,-0.047913,,235.0,-0.054607,,235.0
FDX,2017-03-21,2017-03-21,0.0,3326.0,0.027693,0.018984,-0.008709,2017-03-20,2017-03-22,237.0,,-0.064536,,237.0,0.025375,,237.0
FDX,2017-06-20,2017-06-20,0.0,3389.0,0.014621,0.0064,-0.008221,2017-06-19,2017-06-21,237.0,,-0.01431,,237.0,-0.026477,,237.0
FDX,2017-09-19,2017-09-19,0.0,3452.0,0.024766,0.0252,0.000434,2017-09-18,2017-09-20,238.0,,-0.027357,,238.0,0.023496,,238.0
FDX,2017-12-19,2017-12-19,0.0,3516.0,0.040072,0.037865,-0.002206,2017-12-18,2017-12-20,239.0,,0.047867,,239.0,-0.015382,,239.0
FDX,2018-03-20,2018-03-20,0.0,3577.0,-0.0042,-0.002364,0.001837,2018-03-19,2018-03-21,239.0,,0.023058,,239.0,0.022933,,239.0
FDX,2018-06-19,2018-06-19,0.0,3640.0,-0.043379,-0.046422,-0.003043,2018-06-18,2018-06-20,240.0,,-0.077628,,240.0,-0.041299,,240.0
FDX,2018-09-06,2018-09-06,0.0,3695.0,0.010519,0.004944,-0.005576,2018-09-05,2018-09-07,241.0,,-0.033088,,241.0,-0.035975,,241.0
FDX,2018-12-18,2018-12-18,0.0,3766.0,-0.092723,-0.108019,-0.015296,2018-12-17,2018-12-19,243.0,,0.005122,,243.0,-0.034043,,243.0
FDX,2019-03-19,2019-03-19,0.0,3827.0,-0.035292,-0.040186,-0.004895,2019-03-18,2019-03-20,243.0,,0.093071,,243.0,-0.08708,,243.0
FDX,2019-06-25,2019-06-25,0.0,3895.0,0.004581,-0.006091,-0.010671,2019-06-24,2019-06-26,245.0,,0.05381,,245.0,-0.099634,,245.0
FDX,2019-09-17,2019-09-17,0.0,3953.0,-0.132287,-0.130553,0.001734,2019-09-16,2019-09-18,245.0,,0.005337,,245.0,0.015062,,244.0
FDX,2019-12-17,2019-12-17,0.0,4017.0,-0.106249,-0.105058,0.001191,2019-12-16,2019-12-18,245.0,,0.050413,,245.0,-0.079052,,245.0
FDX,2020-03-17,2020-03-17,0.0,4078.0,0.130225,0.101558,-0.028667,2020-03-16,2020-03-18,245.0,,-0.028475,,245.0,-0.096438,,245.0
FDX,2020-06-30,2020-06-30,0.0,4151.0,0.149357,0.164326,0.014968,2020-06-29,2020-07-01,247.0,,0.029045,,247.0,0.51956,,247.0
FDX,2020-09-15,2020-09-15,0.0,4204.0,0.049703,0.059067,0.009364,2020-09-14,2020-09-16,247.0,,0.06471,,247.0,0.027327,,247.0
FDX,2020-12-17,2020-12-17,0.0,4270.0,-0.047993,-0.045843,0.00215,2020-12-16,2020-12-18,247.0,,-0.136534,,247.0,-0.14991,,247.0
FDX,2021-03-18,2021-03-18,0.0,4331.0,0.067175,0.051685,-0.01549,2021-03-17,2021-03-19,247.0,,-0.023943,,247.0,-0.040081,,247.0
FDX,2021-06-24,2021-06-24,0.0,4399.0,-0.031282,-0.018226,0.013056,2021-06-23,2021-06-25,247.0,,0.014385,,247.0,-0.130702,,247.0
FDX,2021-09-21,2021-09-21,0.0,4460.0,-0.096829,-0.086603,0.010226,2021-09-20,2021-09-22,247.0,,-0.035812,,247.0,-0.004538,,247.0
FDX,2021-12-16,2021-12-16,0.0,4521.0,0.048736,0.039621,-0.009115,2021-12-15,2021-12-17,247.0,,-0.010164,,247.0,-0.103486,,247.0
FDX,2022-03-17,2022-03-17,0.0,4583.0,-0.053543,-0.031072,0.022472,2022-03-16,2022-03-18,248.0,,-0.06944,,248.0,0.04162,,248.0
FDX,2022-06-23,2022-06-23,0.0,4650.0,0.025265,0.062091,0.036826,2022-06-22,2022-06-24,248.0,,-0.075974,,248.0,-0.345761,,248.0
FDX,2022-09-15,2022-09-15,0.0,4708.0,-0.195321,-0.214575,-0.019254,2022-09-14,2022-09-16,248.0,,0.023224,,248.0,0.026729,,248.0
FDX,2022-12-20,2022-12-20,0.0,4775.0,-0.009593,0.007169,0.016762,2022-12-19,2022-12-21,248.0,,0.064376,,248.0,0.270377,,248.0
FDX,2023-03-16,2023-03-16,0.0,4833.0,0.129387,0.128059,-0.001327,2023-03-15,2023-03-17,248.0,,-0.006915,,248.0,-0.05795,,248.0
FDX,2023-06-20,2023-06-20,0.0,4898.0,-0.021518,-0.032639,-0.011121,2023-06-16,2023-06-21,249.0,,0.104181,,249.0,0.112854,,249.0
FDX,2023-09-20,2023-09-20,0.0,4962.0,0.067899,0.047442,-0.020457,2023-09-19,2023-09-21,249.0,,-0.054113,,249.0,-0.031796,,249.0
FDX,2023-12-19,2023-12-19,0.0,5025.0,-0.117354,-0.126525,-0.009171,2023-12-18,2023-12-20,249.0,,-0.009611,,249.0,-0.040308,,249.0
FDX,2024-03-21,2024-03-21,0.0,5088.0,0.092743,0.093581,0.000838,2024-03-20,2024-03-22,249.0,,-0.022111,,249.0,-0.122981,,249.0
FDX,2024-06-25,2024-06-25,0.0,5153.0,0.160269,0.154692,-0.005577,2024-06-24,2024-06-26,249.0,,-0.002268,,249.0,-0.048619,,249.0
FDX,2024-09-03,2024-09-03,0.0,5201.0,-0.00166,-0.019848,-0.018188,2024-08-30,2024-09-04,249.0,,-0.112151,,249.0,-0.049534,,249.0
FDX,2024-09-19,2024-09-19,0.0,5213.0,-0.15452,-0.145991,0.00853,2024-09-18,2024-09-20,249.0,,0.05083,,249.0,0.077869,,249.0
FDX,2024-12-19,2024-12-19,0.0,5277.0,0.001716,0.009408,0.007692,2024-12-18,2024-12-20,249.0,,-0.052621,,249.0,-0.10256,,249.0
FDX,2025-03-20,2025-03-20,0.0,5337.0,-0.061131,-0.067943,-0.006812,2025-03-19,2025-03-21,249.0,,-0.032383,,249.0,-0.046032,,249.0
FDX,2025-06-24,2025-06-24,0.0,5402.0,-0.034397,-0.03154,0.002857,2025-06-23,2025-06-25,249.0,,0.020446,,249.0,-0.043472,,249.0
FDX,2025-09-18,2025-09-18,0.0,5462.0,0.022255,0.026442,0.004187,2025-09-17,2025-09-19,249.0,,0.027204,,249.0,0.190183,,249.0
FDX,2025-12-18,2025-12-18,0.0,5526.0,0.017894,0.023281,0.005387,2025-12-17,2025-12-19,249.0,,0.019941,,249.0,0.190202,,249.0
FDX,2026-03-19,2026-03-19,0.0,5587.0,0.040166,0.026048,-0.014118,2026-03-18,2026-03-20,249.0,,0.023513,,249.0,-0.168793,,249.0
FDX,2026-06-23,2026-06-23,0.0,5652.0,-0.037167,-0.036346,0.00082,2026-06-22,2026-06-24,249.0,,-0.000223,,249.0,,ufuk_penceresi_seri_disi,
FDX,2026-07-21,2026-07-21,0.0,5671.0,0.043628,0.048331,0.004703,2026-07-20,2026-07-22,249.0,,,ufuk_penceresi_seri_disi,,,ufuk_penceresi_seri_disi,
FISV,2010-02-02,2010-02-02,0.0,1026.0,0.019694,0.026201,0.006507,2010-02-01,2010-02-03,206.0,,0.009167,,206.0,0.018449,,206.0
FISV,2010-04-29,2010-04-29,0.0,1086.0,-0.05257,-0.054034,-0.001464,2010-04-28,2010-04-30,206.0,,0.00027,,206.0,-0.026879,,206.0
FISV,2010-07-27,2010-07-27,0.0,1147.0,0.038613,0.026029,-0.012585,2010-07-26,2010-07-28,209.0,,0.074585,,209.0,0.063059,,209.0
FISV,2010-10-26,2010-10-26,0.0,1211.0,-0.005572,-0.00508,0.000492,2010-10-25,2010-10-27,212.0,,-0.008364,,212.0,0.029461,,212.0
FISV,2011-02-03,2011-02-03,0.0,1280.0,-0.044048,-0.035211,0.008837,2011-02-02,2011-02-04,213.0,,0.004395,,213.0,-0.036549,,213.0
FISV,2011-04-27,2011-04-27,0.0,1337.0,-0.056356,-0.04537,0.010986,2011-04-26,2011-04-28,213.0,,0.038279,,214.0,0.023778,,214.0
FISV,2011-07-26,2011-07-26,0.0,1399.0,0.02025,-0.005825,-0.026075,2011-07-25,2011-07-27,216.0,,-0.019619,,216.0,-0.006784,,216.0
FISV,2011-11-01,2011-11-01,0.0,1468.0,-0.02451,-0.036005,-0.011496,2011-10-31,2011-11-02,216.0,,0.010232,,216.0,0.016769,,215.0
FISV,2012-02-02,2012-02-02,0.0,1531.0,0.013744,0.031309,0.017565,2012-02-01,2012-02-03,217.0,,-0.000939,,217.0,0.032172,,216.0
FISV,2012-05-01,2012-05-01,0.0,1592.0,-0.010749,-0.007395,0.003354,2012-04-30,2012-05-02,217.0,,0.017108,,218.0,0.052068,,218.0
FISV,2012-07-30,2012-07-30,0.0,1654.0,-0.022805,-0.030956,-0.008152,2012-07-27,2012-07-31,221.0,,-0.018041,,221.0,0.042996,,221.0
FISV,2012-10-30,2012-10-31,1.0,1718.0,-0.014969,0.001594,0.016563,2012-10-26,2012-11-01,222.0,,0.006525,,220.0,-0.024918,,220.0
FISV,2013-01-14,2013-01-14,0.0,1768.0,-0.034291,-0.030843,0.003447,2013-01-11,2013-01-15,224.0,,-0.046171,,224.0,-0.009471,,224.0
FISV,2013-02-05,2013-02-05,0.0,1783.0,-0.010059,0.002997,0.013056,2013-02-04,2013-02-06,225.0,,0.017158,,225.0,-0.004087,,223.0
FISV,2013-04-30,2013-04-30,0.0,1841.0,-0.035861,-0.042712,-0.006851,2013-04-29,2013-05-01,225.0,,-0.031974,,224.0,-0.012151,,224.0
FISV,2013-07-30,2013-07-30,0.0,1904.0,0.039335,0.041558,0.002223,2013-07-29,2013-07-31,225.0,,0.027957,,225.0,0.036672,,225.0
FISV,2013-10-29,2013-10-29,0.0,1968.0,-0.011322,-0.013873,-0.002552,2013-10-28,2013-10-30,226.0,,0.026883,,226.0,0.031385,,221.0
FISV,2014-02-05,2014-02-05,0.0,2035.0,-0.02425,-0.011888,0.012362,2014-02-04,2014-02-06,226.0,,-0.000443,,226.0,0.053317,,226.0
FISV,2014-04-29,2014-04-29,0.0,2092.0,0.061225,0.07007,0.008846,2014-04-28,2014-04-30,227.0,,-0.037114,,227.0,-0.036189,,226.0
FISV,2014-07-29,2014-07-29,0.0,2155.0,0.007761,0.002886,-0.004875,2014-07-28,2014-07-30,227.0,,0.00761,,227.0,0.032165,,227.0
FISV,2014-10-28,2014-10-28,0.0,2219.0,0.012721,0.023593,0.010872,2014-10-27,2014-10-29,229.0,,-0.009108,,229.0,0.028406,,229.0
FISV,2015-02-03,2015-02-03,0.0,2285.0,0.01932,0.032135,0.012815,2015-02-02,2015-02-04,229.0,,-0.002274,,229.0,-0.000798,,229.0
FISV,2015-05-05,2015-05-05,0.0,2348.0,0.019749,0.003561,-0.016188,2015-05-04,2015-05-06,231.0,,0.010922,,231.0,0.096824,,231.0
FISV,2015-07-29,2015-07-29,0.0,2407.0,0.012242,0.022653,0.010411,2015-07-28,2015-07-30,234.0,,0.043108,,234.0,0.096527,,234.0
FISV,2015-10-27,2015-10-27,0.0,2470.0,0.004441,0.011095,0.006654,2015-10-26,2015-10-28,234.0,,-0.012711,,234.0,0.039533,,234.0
FISV,2016-02-02,2016-02-02,0.0,2536.0,0.019386,0.00445,-0.014936,2016-02-01,2016-02-03,235.0,,-0.028846,,235.0,-0.089415,,235.0
FISV,2016-05-05,2016-05-05,0.0,2601.0,0.033788,0.037187,0.003399,2016-05-04,2016-05-06,235.0,,0.005649,,235.0,0.00573,,235.0
FISV,2016-08-02,2016-08-02,0.0,2662.0,-0.049351,-0.05329,-0.003939,2016-08-01,2016-08-03,235.0,,-0.026117,,235.0,-0.038647,,235.0
FISV,2016-10-26,2016-10-26,0.0,2722.0,-0.021878,-0.029683,-0.007805,2016-10-25,2016-10-27,235.0,,0.062051,,235.0,0.02285,,235.0
FISV,2017-02-08,2017-02-08,0.0,2793.0,0.018601,0.028566,0.009965,2017-02-07,2017-02-09,236.0,,0.063752,,236.0,0.056842,,236.0
FISV,2017-04-26,2017-04-26,0.0,2846.0,-0.000393,0.002341,0.002733,2017-04-25,2017-04-27,237.0,,0.013972,,237.0,0.019623,,237.0
FISV,2017-08-01,2017-08-01,0.0,2913.0,-0.035138,-0.035331,-0.000192,2017-07-31,2017-08-02,238.0,,0.000715,,238.0,-0.01683,,238.0
FISV,2017-10-31,2017-10-31,0.0,2977.0,-0.03271,-0.030284,0.002426,2017-10-30,2017-11-01,239.0,,-0.00304,,239.0,0.026517,,239.0
FISV,2018-02-07,2018-02-07,0.0,3044.0,0.056609,0.017589,-0.03902,2018-02-06,2018-02-08,239.0,,0.043184,,239.0,0.014433,,239.0
FISV,2018-05-01,2018-05-01,0.0,3101.0,-0.019168,-0.025826,-0.006657,2018-04-30,2018-05-02,240.0,,0.012963,,240.0,0.034636,,240.0
FISV,2018-07-31,2018-07-31,0.0,3164.0,0.000967,0.00376,0.002794,2018-07-30,2018-08-01,241.0,,0.018469,,241.0,0.093047,,241.0
FISV,2018-10-31,2018-10-31,0.0,3229.0,-0.063423,-0.038876,0.024547,2018-10-30,2018-11-01,241.0,,0.045979,,241.0,0.129125,,241.0
FISV,2019-01-16,2019-01-16,0.0,3280.0,-0.017113,-0.007196,0.009917,2019-01-15,2019-01-17,243.0,,0.069481,,243.0,0.035583,,243.0
FISV,2019-02-07,2019-02-07,0.0,3295.0,0.0181,0.012883,-0.005217,2019-02-06,2019-02-08,243.0,,-0.021859,,243.0,-0.056035,,243.0
FISV,2019-04-30,2019-04-30,0.0,3351.0,0.013903,0.010347,-0.003556,2019-04-29,2019-05-01,244.0,,0.057526,,244.0,0.082036,,244.0
FISV,2019-07-25,2019-07-25,0.0,3411.0,0.087995,0.086333,-0.001662,2019-07-24,2019-07-26,245.0,,0.084035,,245.0,0.039397,,244.0
FISV,2019-10-03,2019-10-03,0.0,3460.0,0.026337,0.046949,0.020612,2019-10-02,2019-10-04,245.0,,-0.024377,,244.0,-0.002819,,244.0
FISV,2019-11-06,2019-11-06,0.0,3484.0,0.054051,0.054327,0.000276,2019-11-05,2019-11-07,245.0,,0.034003,,245.0,0.071988,,245.0
FISV,2020-02-04,2020-02-04,0.0,3544.0,-0.030206,-0.002214,0.027991,2020-02-03,2020-02-05,245.0,,-0.010397,,245.0,-0.014592,,245.0
FISV,2020-04-01,2020-04-01,0.0,3584.0,-0.031831,-0.065691,-0.03386,2020-03-31,2020-04-02,245.0,,-0.036456,,246.0,-0.183267,,246.0
FISV,2020-05-07,2020-05-07,0.0,3609.0,-0.048899,-0.00673,0.042168,2020-05-06,2020-05-08,247.0,,-0.095396,,247.0,-0.170367,,247.0
FISV,2020-08-05,2020-08-05,0.0,3671.0,0.019554,0.027396,0.007842,2020-08-04,2020-08-06,247.0,,-0.050277,,247.0,-0.069304,,247.0
FISV,2020-10-27,2020-10-27,0.0,3729.0,-0.007343,-0.0494,-0.042057,2020-10-26,2020-10-28,247.0,,0.046984,,247.0,-0.112699,,247.0
FISV,2021-02-09,2021-02-09,0.0,3800.0,-0.037902,-0.035097,0.002805,2021-02-08,2021-02-10,247.0,,0.105703,,247.0,-0.017814,,247.0
FISV,2021-04-27,2021-04-27,0.0,3853.0,-0.024775,-0.024733,4.1e-05,2021-04-26,2021-04-28,247.0,,-0.074741,,247.0,-0.135288,,247.0
FISV,2021-07-27,2021-07-27,0.0,3916.0,0.024778,0.022991,-0.001787,2021-07-26,2021-07-28,247.0,,0.02709,,247.0,-0.070669,,247.0
FISV,2021-10-27,2021-10-27,0.0,3981.0,-0.101444,-0.102968,-0.001524,2021-10-26,2021-10-28,247.0,,-0.006147,,247.0,0.060242,,247.0
FISV,2022-02-08,2022-02-08,0.0,4052.0,-0.058365,-0.035036,0.023329,2022-02-07,2022-02-09,248.0,,-0.004722,,248.0,0.025455,,248.0
FISV,2022-04-27,2022-04-27,0.0,4106.0,0.067738,0.089906,0.022168,2022-04-26,2022-04-28,248.0,,-0.017618,,248.0,0.008184,,248.0
FISV,2022-07-26,2022-07-26,0.0,4167.0,0.054544,0.065375,0.010831,2022-07-25,2022-07-27,248.0,,-0.01696,,248.0,-0.015046,,248.0
FISV,2022-10-27,2022-10-27,0.0,4233.0,-0.012843,0.008255,0.021098,2022-10-26,2022-10-28,248.0,,-0.05361,,248.0,-0.044565,,248.0
FISV,2023-02-07,2023-02-07,0.0,4302.0,0.089312,0.089286,-2.6e-05,2023-02-06,2023-02-08,248.0,,0.036549,,248.0,0.063287,,248.0
FISV,2023-04-25,2023-04-25,0.0,4355.0,0.035642,0.009207,-0.026435,2023-04-24,2023-04-26,248.0,,-0.006148,,248.0,-0.018062,,248.0
FISV,2023-07-26,2023-07-26,0.0,4418.0,-0.043563,-0.050361,-0.006798,2023-07-25,2023-07-27,249.0,,0.004407,,249.0,-0.015425,,249.0
FISV,2023-10-24,2023-10-24,0.0,4481.0,0.044157,0.041146,-0.003011,2023-10-23,2023-10-25,249.0,,0.018199,,249.0,0.077267,,249.0
FISV,2023-11-15,2023-11-15,0.0,4497.0,0.019902,0.021857,0.001955,2023-11-14,2023-11-16,249.0,,0.003009,,249.0,0.063119,,249.0
FISV,2024-02-06,2024-02-06,0.0,4552.0,-0.018645,-0.00999,0.008656,2024-02-05,2024-02-07,249.0,,0.022312,,249.0,0.01489,,249.0
FISV,2024-03-26,2024-03-26,0.0,4586.0,0.002934,0.016265,0.01333,2024-03-25,2024-03-27,249.0,,-0.013482,,249.0,-0.055846,,249.0
FISV,2024-04-23,2024-04-23,0.0,4605.0,0.011612,0.023185,0.011573,2024-04-22,2024-04-24,249.0,,-0.030123,,249.0,-0.022523,,249.0
FISV,2024-07-24,2024-07-24,0.0,4668.0,0.006703,-0.007696,-0.014399,2024-07-23,2024-07-25,249.0,,0.048343,,249.0,0.175264,,249.0
FISV,2024-10-22,2024-10-22,0.0,4731.0,0.032988,0.026322,-0.006665,2024-10-21,2024-10-23,249.0,,0.046418,,249.0,0.004368,,249.0
FISV,2025-02-05,2025-02-05,0.0,4802.0,0.076486,0.079451,0.002965,2025-02-04,2025-02-06,249.0,,-0.017124,,249.0,-0.150022,,249.0
FISV,2025-04-24,2025-04-24,0.0,4856.0,-0.200063,-0.182266,0.017797,2025-04-23,2025-04-25,249.0,,-0.128974,,249.0,-0.183482,,249.0
FISV,2025-07-23,2025-07-23,0.0,4917.0,-0.15678,-0.156043,0.000737,2025-07-22,2025-07-24,249.0,,-0.000503,,249.0,-0.167702,,249.0
FISV,2025-10-29,2025-10-29,0.0,4986.0,-0.467883,-0.483316,-0.015433,2025-10-28,2025-10-30,249.0,,-0.083116,,249.0,-0.057623,,249.0
FISV,2026-02-10,2026-02-10,0.0,5056.0,0.024748,0.032757,0.008008,2026-02-09,2026-02-11,249.0,,-0.028949,,249.0,-0.094373,,249.0
FISV,2026-05-05,2026-05-05,0.0,5114.0,-0.12214,-0.106671,0.015469,2026-05-04,2026-05-06,249.0,,-0.023258,,249.0,,gunluk_evren_paydasi<50,
GD,2010-01-27,2010-01-27,0.0,965.0,-0.008539,-0.016298,-0.007759,2010-01-26,2010-01-28,206.0,,0.037327,,206.0,-0.001887,,206.0
GD,2010-04-28,2010-04-28,0.0,1028.0,-0.004718,0.018286,0.023004,2010-04-27,2010-04-29,206.0,,-0.039694,,206.0,-0.142664,,206.0
GD,2010-07-28,2010-07-28,0.0,1091.0,0.013677,-0.000648,-0.014325,2010-07-27,2010-07-29,209.0,,-0.040685,,209.0,-0.035945,,209.0
GD,2010-10-27,2010-10-27,0.0,1155.0,0.058639,0.057575,-0.001063,2010-10-26,2010-10-28,212.0,,-0.028289,,212.0,-0.034342,,212.0
GD,2011-01-26,2011-01-26,0.0,1217.0,0.015377,0.02737,0.011993,2011-01-25,2011-01-27,213.0,,-0.013027,,213.0,-0.104429,,213.0
GD,2011-04-27,2011-04-27,0.0,1280.0,-0.025992,-0.015006,0.010986,2011-04-26,2011-04-28,213.0,,0.005143,,214.0,0.001577,,214.0
GD,2011-07-27,2011-07-27,0.0,1343.0,-0.010733,-0.036547,-0.025815,2011-07-26,2011-07-28,216.0,,-0.010461,,216.0,-0.012123,,216.0
GD,2011-10-26,2011-10-26,0.0,1407.0,-0.04584,0.005363,0.051204,2011-10-25,2011-10-27,216.0,,0.021886,,216.0,0.042361,,215.0
GD,2012-01-25,2012-01-25,0.0,1468.0,-0.005205,0.002383,0.007588,2012-01-24,2012-01-26,217.0,,-0.049735,,217.0,-0.075053,,216.0
GD,2012-04-25,2012-04-25,0.0,1531.0,-0.06699,-0.042963,0.024027,2012-04-24,2012-04-26,217.0,,0.018774,,217.0,-0.003226,,217.0
GD,2012-07-25,2012-07-25,0.0,1594.0,-0.022917,-0.007886,0.01503,2012-07-24,2012-07-26,221.0,,0.011227,,221.0,0.018048,,221.0
GD,2012-10-24,2012-10-24,0.0,1658.0,0.019146,0.021145,0.001999,2012-10-23,2012-10-25,222.0,,-0.043947,,220.0,-0.060124,,220.0
GD,2013-01-23,2013-01-23,0.0,1717.0,-0.008191,-0.00099,0.007201,2013-01-22,2013-01-24,225.0,,-0.069903,,225.0,-0.111531,,223.0
GD,2013-04-24,2013-04-24,0.0,1780.0,0.086742,0.095827,0.009085,2013-04-23,2013-04-25,225.0,,0.010045,,224.0,0.074754,,224.0
GD,2013-07-24,2013-07-24,0.0,1843.0,0.022205,0.021064,-0.001141,2013-07-23,2013-07-25,225.0,,-0.001122,,225.0,-0.020578,,225.0
GD,2013-10-23,2013-10-23,0.0,1907.0,-0.010924,-0.011797,-0.000873,2013-10-22,2013-10-24,226.0,,0.021113,,226.0,0.024064,,221.0
GD,2014-01-22,2014-01-22,0.0,1968.0,0.072636,0.065582,-0.007054,2014-01-21,2014-01-23,226.0,,0.040344,,226.0,0.040559,,226.0
GD,2014-04-23,2014-04-23,0.0,2031.0,0.0244,0.022029,-0.002371,2014-04-22,2014-04-24,227.0,,0.031953,,227.0,0.005208,,226.0
GD,2014-07-23,2014-07-23,0.0,2094.0,0.02182,0.024715,0.002896,2014-07-22,2014-07-24,227.0,,0.010192,,227.0,0.025034,,227.0
GD,2014-10-22,2014-10-22,0.0,2158.0,0.048486,0.052062,0.003576,2014-10-21,2014-10-23,229.0,,0.04476,,229.0,-0.003511,,229.0
GD,2015-01-28,2015-01-28,0.0,2224.0,-0.014777,-0.019825,-0.005048,2015-01-27,2015-01-29,229.0,,-0.008904,,229.0,-0.05498,,229.0
GD,2015-04-29,2015-04-29,0.0,2287.0,0.042295,0.028768,-0.013527,2015-04-28,2015-04-30,231.0,,-0.000252,,231.0,0.045036,,231.0
GD,2015-07-29,2015-07-29,0.0,2350.0,0.031103,0.041514,0.010411,2015-07-28,2015-07-30,234.0,,0.03545,,234.0,-0.002877,,234.0
GD,2015-10-28,2015-10-28,0.0,2414.0,-8.5e-05,0.01058,0.010664,2015-10-27,2015-10-29,234.0,,-0.034041,,234.0,-0.061802,,234.0
GD,2016-01-27,2016-01-27,0.0,2475.0,0.014952,0.00997,-0.004981,2016-01-26,2016-01-28,235.0,,0.022891,,235.0,-0.072091,,235.0
GD,2016-04-27,2016-04-27,0.0,2538.0,0.021208,0.017663,-0.003545,2016-04-26,2016-04-28,235.0,,0.003944,,235.0,-0.040465,,235.0
GD,2016-07-27,2016-07-27,0.0,2601.0,0.020591,0.017923,-0.002668,2016-07-26,2016-07-28,235.0,,0.028593,,235.0,0.032482,,235.0
GD,2016-10-26,2016-10-26,0.0,2665.0,-0.008317,-0.016122,-0.007805,2016-10-25,2016-10-27,235.0,,0.086036,,235.0,0.081955,,235.0
GD,2017-01-27,2017-01-27,0.0,2728.0,0.036499,0.02916,-0.007339,2017-01-26,2017-01-30,236.0,,0.006548,,236.0,0.008714,,236.0
GD,2017-04-26,2017-04-26,0.0,2789.0,0.00653,0.009263,0.002733,2017-04-25,2017-04-27,237.0,,0.0155,,237.0,0.011722,,237.0
GD,2017-07-26,2017-07-26,0.0,2852.0,-0.04665,-0.04775,-0.0011,2017-07-25,2017-07-27,238.0,,0.041018,,238.0,0.040109,,238.0
GD,2017-10-25,2017-10-25,0.0,2916.0,-0.034933,-0.038523,-0.00359,2017-10-24,2017-10-26,239.0,,-0.042194,,239.0,-0.097583,,239.0
GD,2018-01-24,2018-01-24,0.0,2977.0,0.09334,0.091816,-0.001524,2018-01-23,2018-01-25,239.0,,0.020028,,239.0,0.037061,,239.0
GD,2018-04-25,2018-04-25,0.0,3040.0,-0.05665,-0.046257,0.010392,2018-04-24,2018-04-26,240.0,,-0.053135,,240.0,-0.134203,,240.0
GD,2018-07-25,2018-07-25,0.0,3103.0,0.00702,0.018958,0.011938,2018-07-24,2018-07-26,241.0,,-0.048207,,241.0,-0.017041,,241.0
GD,2018-10-24,2018-10-24,0.0,3167.0,-0.076309,-0.091345,-0.015036,2018-10-23,2018-10-25,241.0,,0.03758,,241.0,-0.011308,,241.0
